ID,NMDS1,NMDS2,Neighbours average win rate,Games,Wins,Losses,Neigh1,Neigh2,Neigh3,Neigh4,Neigh5,Neigh6,Neigh7,Neigh8,Neigh9,Neigh10,Neigh11,Neigh12,Neigh13,Neigh14,NeighWin1,NeighWin2,NeighWin3,NeighWin4,NeighWin5,NeighWin6,NeighWin7,NeighWin8,NeighWin9,NeighWin10,NeighWin11,NeighWin12,NeighWin13,NeighWin14,Neigh Loss1,Neigh Loss2,Neigh Loss3,Neigh Loss4,Neigh Loss5,Neigh Loss6,Neigh Loss7,Neigh Loss8,Neigh Loss9,Neigh Loss10,Neigh Loss11,Neigh Loss12,Neigh Loss13,Neigh Loss14
UR41,-0.013984466,-0.284992288,0.5625,7,4,3,UR868,UR315,UR715,UR712,UR942,UR879,UR60,UR30,UR973,UR790,UR219,UR96,UR507,UR256,3,0,3,7,6,2,4,3,2,2,4,4,7,3,3,3,3,2,3,3,3,3,3,3,3,3,1,3
UR42,-0.187664623,-0.349117066,0.606382979,5,2,3,UR492,UR210,UR515,UR166,UR620,UR149,UR740,UR183,UR664,UR569,UR419,UR469,UR317,UR474,5,3,7,5,2,1,7,2,7,7,1,1,0,7,3,3,2,3,3,3,2,3,0,1,3,3,3,2
UR43,0.008686616,-0.065388941,0.533333333,6,3,3,UR17,UR887,UR458,UR777,UR668,UR318,UR267,UR623,UR445,UR384,UR55,UR417,UR434,UR523,0,1,6,3,7,0,5,5,3,7,1,0,4,3,3,3,3,3,2,3,3,3,3,1,3,3,3,3
UR44,0.427871374,0.100339848,0.619047619,7,7,0,UR459,UR662,UR595,UR480,UR593,UR426,UR977,UR738,UR799,UR552,UR456,UR631,UR94,UR886,3,5,5,5,7,5,7,6,3,4,1,1,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3
UR45,-0.033936976,-0.118566206,0.613861386,4,1,3,UR450,UR992,UR642,UR209,UR67,UR694,UR206,UR55,UR891,UR599,UR229,UR635,UR72,UR367,5,0,2,7,6,7,4,1,7,3,5,1,7,6,3,3,3,1,3,1,3,3,2,3,3,3,2,3
UR46,-0.076528955,0.044950847,0.56122449,5,2,3,UR40,UR883,UR696,UR355,UR6,UR856,UR409,UR290,UR585,UR530,UR205,UR84,UR539,UR809,3,7,3,1,3,2,7,2,5,6,4,4,6,0,3,2,3,3,3,3,2,3,3,3,3,3,3,3
UR47,-0.147656308,0.088676155,0.62244898,5,2,3,UR670,UR954,UR51,UR757,UR444,UR293,UR184,UR976,UR89,UR360,UR496,UR660,UR582,UR990,7,7,7,3,0,4,7,5,0,4,2,6,0,7,1,2,1,3,3,3,2,3,3,3,3,3,3,1
UR48,0.039348479,-0.162978541,0.648648649,6,3,3,UR637,UR193,UR74,UR280,UR509,UR298,UR590,UR431,UR731,UR220,UR299,UR124,UR553,UR452,7,6,3,1,4,0,5,4,7,7,4,7,7,7,2,3,3,3,3,3,3,3,2,2,3,2,2,2
UR49,0.187660422,-0.301616776,0.5625,8,5,3,UR39,UR300,UR306,UR19,UR925,UR337,UR653,UR190,UR271,UR961,UR308,UR772,UR152,UR747,5,4,5,6,2,6,0,2,3,1,5,2,7,1,3,3,3,3,3,3,3,3,3,3,3,3,0,3
UR50,0.049286942,-0.223323678,0.516853933,4,1,3,UR808,UR101,UR82,UR59,UR151,UR431,UR717,UR219,UR373,UR758,UR74,UR124,UR731,UR879,4,0,1,2,2,4,4,4,5,0,3,7,7,2,3,3,3,3,3,3,3,3,3,3,3,2,2,3
UR51,-0.129986681,0.093970369,0.613861386,8,7,1,UR444,UR47,UR184,UR670,UR954,UR660,UR976,UR89,UR667,UR293,UR757,UR473,UR290,UR530,0,2,7,7,7,6,5,0,5,4,3,1,2,6,3,3,2,1,2,3,3,3,3,3,3,3,3,3
UR52,-0.194543168,-0.441403995,0.576470588,5,2,3,UR88,UR128,UR803,UR985,UR317,UR167,UR927,UR569,UR469,UR664,UR141,UR42,UR681,UR210,1,3,1,7,0,7,3,7,1,7,3,2,2,3,3,3,3,0,3,2,3,1,3,0,3,3,3,3
UR53,0.301918532,-0.206034187,0.64,9,6,3,UR113,UR855,UR110,UR312,UR819,UR35,UR632,UR782,UR830,UR677,UR38,UR617,UR823,UR112,6,5,2,0,7,2,7,4,2,7,1,7,7,1,3,3,3,3,1,3,1,3,3,2,3,0,2,3
UR54,0.25750181,0.03386434,0.660550459,9,7,2,UR818,UR406,UR170,UR433,UR565,UR639,UR988,UR528,UR172,UR841,UR361,UR934,UR486,UR224,1,4,4,2,6,7,7,3,2,7,7,7,5,3,3,3,3,3,3,2,2,3,3,1,2,1,3,3
UR55,-0.01946314,-0.088548018,0.556818182,4,1,3,UR206,UR67,UR891,UR992,UR668,UR209,UR694,UR45,UR17,UR100,UR43,UR887,UR599,UR635,4,6,7,0,7,7,7,1,0,1,3,1,3,1,3,3,2,3,2,1,1,3,3,3,3,3,3,3
UR56,-0.012429864,-0.221338674,0.527472527,6,3,3,UR717,UR30,UR151,UR219,UR320,UR579,UR942,UR408,UR853,UR124,UR715,UR119,UR431,UR315,4,3,2,4,0,7,6,1,2,7,3,2,4,0,3,3,3,3,3,2,3,3,3,2,3,3,3,3
UR57,0.140196093,0.214223374,0.464285714,7,4,3,UR389,UR896,UR372,UR288,UR881,UR66,UR324,UR769,UR737,UR525,UR385,UR129,UR440,UR982,3,1,1,5,4,1,1,2,5,2,4,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
UR58,-0.081876888,-0.136240512,0.554347826,5,2,3,UR72,UR439,UR367,UR594,UR625,UR10,UR642,UR630,UR592,UR599,UR597,UR826,UR45,UR198,7,7,6,1,0,1,2,7,5,3,3,1,1,5,2,1,3,3,3,3,3,2,3,3,3,3,3,3
UR59,0.074598261,-0.2384686,0.546511628,5,2,3,UR82,UR373,UR808,UR50,UR101,UR136,UR634,UR758,UR260,UR289,UR578,UR507,UR123,UR151,1,5,4,1,0,1,2,0,1,7,7,7,7,2,3,3,3,3,3,3,3,3,3,1,2,1,2,3
UR60,-0.051563558,-0.295993605,0.602040816,7,4,3,UR331,UR24,UR256,UR790,UR598,UR773,UR41,UR868,UR942,UR243,UR712,UR366,UR805,UR315,7,7,3,2,4,1,4,3,6,6,7,3,2,0,1,0,3,3,3,3,3,3,3,3,2,3,3,3
UR61,-0.085315519,-0.048381422,0.571428571,9,7,2,UR538,UR858,UR216,UR18,UR125,UR641,UR572,UR429,UR75,UR100,UR338,UR191,UR10,UR984,7,1,1,2,3,7,4,2,2,1,2,7,1,5,1,3,3,3,3,1,3,3,3,3,3,2,3,3
UR62,-0.140653809,0.249568784,0.527472527,8,7,1,UR213,UR851,UR613,UR629,UR832,UR547,UR686,UR542,UR789,UR230,UR27,UR517,UR577,UR378,4,5,4,5,0,3,4,3,1,3,6,2,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3
