Deck ID,NMDS 1,NMDS 2,Neighbours average win rate,Games,Wins,Losses,Neigh1,Neigh2,Neigh3,Neigh4,Neigh5,Neigh6,Neigh7,Neigh8,Neigh9,Neigh10,Neigh11,Neigh12,Neigh13,Neigh14,Neigh15,Neigh16,Neigh17,Neigh18,Neigh19,NeighWin1,NeighWin2,NeighWin3,NeighWin4,NeighWin5,NeighWin6,NeighWin7,NeighWin8,NeighWin9,NeighWin10,NeighWin11,NeighWin12,NeighWin13,NeighWin14,NeighWin15,NeighWin16,NeighWin17,NeighWin18,NeighWin19,Neigh Loss1,Neigh Loss2,Neigh Loss3,Neigh Loss4,Neigh Loss5,Neigh Loss6,Neigh Loss7,Neigh Loss8,Neigh Loss9,Neigh Loss10,Neigh Loss11,Neigh Loss12,Neigh Loss13,Neigh Loss14,Neigh Loss15,Neigh Loss16,Neigh Loss17,Neigh Loss18,Neigh Loss19
RG1,0.12007934,-0.091667,0.55462185,8,7,1,RG660,RG1556,RG159,RG1034,RG1581,RG1610,RG1923,RG547,RG1412,RG47,RG160,RG1439,RG615,RG120,RG1940,RG593,RG1919,RG1560,RG604,7,4,3,7,2,7,3,4,0,2,2,2,7,1,2,2,1,1,2,2,3,3,1,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3
RG2,-0.1147294,-0.1135464,0.51724138,6,3,3,RG1719,RG1853,RG298,RG1573,RG441,RG1899,RG25,RG582,RG1254,RG52,RG1192,RG1891,RG73,RG561,RG702,RG5,RG1772,RG1334,RG1898,2,3,3,0,1,3,7,3,5,4,1,3,7,3,2,2,6,0,2,3,3,3,3,3,3,2,3,3,3,3,3,0,3,3,3,3,3,3
RG3,0.116974,-0.1512464,0.59836066,7,4,3,RG1380,RG952,RG529,RG1496,RG902,RG1616,RG718,RG1954,RG1919,RG1056,RG1082,RG813,RG177,RG1129,RG1828,RG604,RG394,RG770,RG743,0,2,3,6,3,1,1,3,1,7,7,7,7,1,7,2,6,2,3,3,3,3,3,3,3,3,3,3,1,2,0,1,3,0,3,3,3,3
RG4,0.05345098,-0.2422396,0.60294118,4,1,3,RG1732,RG482,RG236,RG1855,RG1073,RG715,RG1445,RG239,RG795,RG1564,RG1161,RG711,RG1399,RG358,RG310,RG369,RG408,RG866,RG1197,2,3,3,3,1,6,5,6,4,7,3,1,4,7,5,4,7,6,4,3,3,3,3,3,3,3,3,3,0,3,3,3,2,3,3,1,3,3
RG5,-0.0967535,-0.1450268,0.51639344,5,2,3,RG1334,RG52,RG1772,RG1365,RG25,RG892,RG1899,RG561,RG983,RG1573,RG1052,RG708,RG1673,RG2,RG152,RG1875,RG1719,RG1029,RG442,0,4,6,5,7,2,3,3,4,0,3,4,1,3,3,5,2,5,1,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
RG6,0.16688562,0.06615491,0.53043478,9,7,2,RG105,RG43,RG1530,RG1353,RG1155,RG848,RG1653,RG85,RG75,RG1979,RG1902,RG1692,RG1555,RG1809,RG412,RG1640,RG1391,RG870,RG856,1,1,3,5,3,7,1,1,3,2,3,4,0,7,5,2,2,1,3,3,3,3,3,3,0,3,3,3,3,3,3,3,1,3,3,3,3,3
RG7,0.07171634,0.13103297,0.45714286,4,1,3,RG1464,RG780,RG1623,RG1451,RG1620,RG1143,RG1565,RG1746,RG569,RG801,RG1244,RG1837,RG1751,RG354,RG210,RG1360,RG1712,RG1586,RG1358,1,0,4,6,2,3,2,1,0,1,3,0,4,2,5,7,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3
RG8,0.03705762,-0.1732483,0.5210084,8,5,3,RG1688,RG295,RG505,RG1748,RG284,RG821,RG1120,RG309,RG1427,RG1832,RG14,RG931,RG286,RG1665,RG843,RG15,RG1564,RG838,RG1408,5,1,2,0,3,1,1,1,1,6,6,5,2,6,1,5,7,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3
RG9,0.10225042,-0.0273795,0.57258065,3,0,3,RG500,RG1264,RG1643,RG1670,RG1786,RG470,RG1344,RG1841,RG615,RG1538,RG515,RG82,RG763,RG1652,RG1968,RG383,RG712,RG1622,RG730,5,7,3,1,0,0,3,3,7,4,1,2,2,7,7,3,7,2,7,3,1,3,3,3,3,3,3,2,3,3,3,3,2,2,3,2,3,2
RG10,-0.2483228,0.26275619,0.575,8,7,1,RG457,RG111,RG53,RG305,RG614,RG584,RG1343,RG115,RG1861,RG1312,RG585,RG1946,RG1246,RG74,RG42,RG923,RG143,RG1345,RG884,7,7,2,2,7,0,5,0,6,5,1,3,4,4,2,1,0,6,0,2,0,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3
RG11,-0.1218918,0.1698258,0.51724138,5,2,3,RG217,RG1044,RG416,RG1497,RG1493,RG1613,RG1880,RG754,RG512,RG503,RG1988,RG543,RG556,RG84,RG466,RG968,RG1632,RG989,RG1058,3,3,4,1,7,2,0,3,7,1,1,3,2,4,5,4,1,0,7,3,3,3,3,1,3,3,3,2,3,3,3,3,3,3,3,3,3,2
RG12,0.11925395,0.14841804,0.528,9,6,3,RG1777,RG32,RG1358,RG906,RG1964,RG626,RG158,RG1620,RG1596,RG628,RG1205,RG210,RG537,RG1837,RG895,RG267,RG151,RG1374,RG1132,3,5,3,4,1,1,2,2,2,3,7,5,5,0,1,2,5,3,6,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3
RG13,0.18607384,-0.0072904,0.59541985,6,3,3,RG598,RG775,RG316,RG977,RG1231,RG1367,RG439,RG1628,RG873,RG1901,RG412,RG822,RG836,RG339,RG1488,RG898,RG1692,RG996,RG1061,3,6,2,7,7,2,3,7,1,4,5,1,3,4,5,3,4,3,5,3,3,3,0,0,3,3,2,3,3,3,3,3,3,3,3,3,3,3
RG14,0.06212613,-0.1525795,0.55645161,9,6,3,RG1688,RG295,RG1832,RG177,RG505,RG284,RG15,RG341,RG1828,RG1954,RG718,RG8,RG1904,RG1293,RG821,RG1288,RG902,RG1486,RG1408,5,1,6,7,2,3,5,1,7,3,1,5,4,3,1,3,3,1,2,3,3,3,1,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3
RG15,0.07603233,-0.1703099,0.61538462,8,5,3,RG284,RG177,RG1486,RG14,RG1688,RG1408,RG718,RG1954,RG295,RG1828,RG1738,RG1056,RG529,RG952,RG505,RG1832,RG8,RG902,RG1339,3,7,1,6,5,2,1,3,1,7,7,7,3,2,2,6,5,3,4,3,1,3,3,3,3,3,3,3,0,0,1,3,3,3,3,3,3,3
RG16,0.48726297,-0.2560717,0.55645161,3,0,3,RG672,RG636,RG694,RG1014,RG911,RG145,RG1595,RG1181,RG1086,RG1962,RG1012,RG752,RG1768,RG1170,RG459,RG281,RG1675,RG274,RG1216,7,6,7,2,3,0,2,5,7,2,1,3,3,7,1,2,5,1,5,1,3,2,3,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3
RG17,0.16843481,0.27975708,0.54166667,6,3,3,RG1147,RG54,RG122,RG46,RG1444,RG607,RG334,RG1547,RG26,RG1259,RG1236,RG1281,RG1723,RG1636,RG1728,RG480,RG1131,RG897,RG850,7,3,2,2,5,6,6,5,3,4,0,0,1,1,7,2,0,3,5,1,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3
RG18,-0.1831413,0.23344101,0.5511811,9,7,2,RG903,RG133,RG769,RG1337,RG789,RG570,RG1234,RG1250,RG121,RG1223,RG1756,RG840,RG1402,RG1499,RG585,RG1330,RG79,RG74,RG1397,2,5,4,1,4,2,2,4,1,1,5,3,4,4,1,5,4,4,7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1
RG19,0.01066447,0.04851938,0.5,4,1,3,RG1436,RG129,RG1097,RG170,RG671,RG811,RG881,RG1790,RG1011,RG171,RG1693,RG370,RG413,RG1104,RG215,RG1500,RG429,RG1318,RG1973,1,0,2,1,5,1,0,5,4,4,1,3,7,3,5,1,4,3,7,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2
RG20,-0.2120073,0.02547499,0.52892562,7,4,3,RG538,RG1470,RG425,RG1635,RG1001,RG1303,RG1783,RG920,RG901,RG1051,RG916,RG156,RG716,RG176,RG492,RG1563,RG364,RG2000,RG896,3,7,6,6,0,1,7,3,3,3,1,1,3,4,4,3,1,2,2,3,1,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3
RG21,-0.337007,0.05339387,0.60740741,4,1,3,RG1896,RG1467,RG119,RG553,RG323,RG1024,RG1424,RG1527,RG1830,RG1593,RG798,RG1752,RG679,RG1026,RG1100,RG61,RG1516,RG1536,RG1166,4,6,1,1,2,7,7,1,6,7,5,1,6,4,1,7,5,5,5,3,3,3,3,3,2,0,3,3,2,3,3,3,3,3,1,3,3,3
RG22,-0.0028322,0.11516408,0.5703125,5,2,3,RG1967,RG1030,RG1182,RG1136,RG64,RG238,RG905,RG1584,RG1113,RG491,RG603,RG1801,RG883,RG1507,RG573,RG1255,RG1152,RG802,RG508,1,7,7,7,2,3,1,0,1,7,2,5,3,3,4,3,2,7,6,3,2,2,2,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3
RG23,-0.212919,0.1353518,0.5511811,7,4,3,RG366,RG1125,RG1903,RG1218,RG1990,RG1000,RG1239,RG302,RG852,RG336,RG1780,RG605,RG739,RG727,RG221,RG794,RG418,RG876,RG981,3,2,0,0,5,7,5,5,1,7,6,5,3,4,3,2,1,1,6,3,3,3,3,3,2,3,3,3,1,3,3,3,3,3,3,3,3,3
RG24,-0.1865816,0.06105651,0.59055118,4,1,3,RG364,RG156,RG201,RG1892,RG717,RG1303,RG173,RG713,RG865,RG642,RG1167,RG1470,RG538,RG901,RG690,RG1793,RG732,RG524,RG1007,1,1,7,5,7,1,7,7,3,1,7,7,3,3,1,7,1,3,2,3,3,2,3,2,3,2,2,3,3,2,1,3,3,3,2,3,3,3
RG25,-0.0975383,-0.128228,0.52419355,9,7,2,RG1573,RG561,RG1772,RG52,RG5,RG1899,RG1334,RG2,RG1719,RG582,RG1891,RG1052,RG708,RG892,RG1365,RG298,RG1853,RG152,RG1759,0,3,6,4,2,3,0,3,2,3,3,3,4,2,5,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
RG26,0.13053268,0.28118019,0.55462185,6,3,3,RG1430,RG1131,RG122,RG60,RG607,RG279,RG1236,RG741,RG643,RG17,RG1728,RG1147,RG1463,RG1059,RG897,RG828,RG571,RG46,RG54,2,0,2,1,6,4,0,2,2,3,7,7,4,4,3,4,7,2,3,3,3,3,3,3,3,3,3,3,3,0,1,3,3,3,3,1,3,3
RG27,0.09667015,-0.28548,0.48214286,3,0,3,RG1200,RG1831,RG184,RG1158,RG997,RG1674,RG1485,RG312,RG1843,RG239,RG1156,RG282,RG711,RG1483,RG207,RG795,RG222,RG1197,RG408,3,2,1,2,3,1,4,1,4,6,5,2,1,2,0,4,2,4,7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1
RG28,0.40218558,-0.1915828,0.54545455,6,3,3,RG842,RG1529,RG392,RG1926,RG1480,RG57,RG227,RG1709,RG1931,RG489,RG1146,RG266,RG145,RG1917,RG1686,RG1069,RG1106,RG1170,RG1012,3,4,6,7,3,4,2,2,4,0,5,7,0,1,4,2,1,7,1,3,3,3,1,3,3,3,3,3,3,3,1,3,3,3,3,3,2,3
RG29,0.20425323,-0.501683,0.54700855,3,0,3,RG1524,RG356,RG806,RG666,RG1305,RG592,RG498,RG1220,RG1141,RG891,RG962,RG1083,RG1003,RG1130,RG1788,RG253,RG986,RG1325,RG1781,1,6,7,3,3,6,7,1,2,0,7,2,1,2,7,2,5,1,1,3,3,2,3,3,3,0,3,3,3,1,3,3,3,2,3,3,3,3
RG30,0.24043269,-0.2085724,0.4957265,6,3,3,RG1590,RG1392,RG1868,RG1377,RG185,RG1210,RG1243,RG1889,RG1705,RG1053,RG872,RG1335,RG1742,RG1290,RG1230,RG1297,RG1372,RG1975,RG1872,1,7,6,3,2,0,4,0,5,5,4,2,2,3,0,2,4,4,1,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
RG31,0.37380306,0.349255,0.46788991,5,2,3,RG1183,RG1084,RG1465,RG749,RG1731,RG1139,RG1299,RG586,RG857,RG914,RG71,RG1482,RG443,RG548,RG1736,RG707,RG1169,RG1491,RG845,2,0,6,2,0,3,7,4,2,5,2,1,1,2,2,3,2,4,1,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3
RG32,0.13321481,0.14186144,0.546875,8,5,3,RG626,RG12,RG1205,RG158,RG1964,RG906,RG628,RG1777,RG1358,RG267,RG362,RG151,RG1374,RG1559,RG895,RG280,RG210,RG182,RG1088,1,6,7,2,1,4,3,3,3,2,7,5,3,4,1,4,5,3,1,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3
RG33,-0.059921,0.06838831,0.54761905,6,3,3,RG1784,RG1452,RG468,RG601,RG97,RG619,RG1921,RG1839,RG380,RG773,RG1856,RG1558,RG430,RG1631,RG1368,RG1207,RG313,RG1860,RG1193,7,4,2,1,4,4,7,4,1,3,5,3,5,1,2,4,5,3,1,2,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3
RG34,-0.0292508,-0.0531676,0.6618705,8,5,3,RG576,RG1874,RG48,RG1194,RG827,RG995,RG1744,RG216,RG1174,RG1145,RG1614,RG445,RG187,RG155,RG1307,RG1943,RG760,RG1602,RG831,3,0,7,7,7,7,4,4,7,1,0,4,2,7,6,6,7,6,2,3,3,2,1,1,0,3,3,1,3,3,3,3,2,3,3,1,3,3
RG35,-0.2666253,0.157771,0.56,6,3,3,RG1699,RG422,RG649,RG1008,RG654,RG1189,RG1388,RG1667,RG1978,RG1519,RG739,RG254,RG302,RG336,RG1472,RG912,RG66,RG1187,RG406,1,4,0,3,5,7,4,2,7,6,3,5,5,7,0,1,1,5,1,3,3,3,3,3,2,3,3,1,3,3,3,3,1,3,3,3,3,3
RG36,-0.0867183,-0.2385116,0.59440559,9,6,3,RG39,RG303,RG396,RG1180,RG844,RG1434,RG819,RG1528,RG1454,RG232,RG1423,RG1814,RG1824,RG1095,RG929,RG1671,RG527,RG400,RG1935,6,3,6,3,5,2,7,4,2,1,5,7,5,4,4,5,4,1,5,3,3,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3
RG37,-0.113306,0.10587851,0.6031746,8,5,3,RG673,RG854,RG1237,RG1906,RG1796,RG244,RG990,RG1544,RG1333,RG956,RG647,RG509,RG940,RG1363,RG1287,RG1632,RG1922,RG968,RG1487,7,2,0,7,3,1,1,7,1,4,0,6,3,7,7,1,3,4,7,2,3,3,1,3,3,3,2,3,3,3,3,3,1,1,3,3,3,1
RG38,-0.3447252,-0.0136447,0.53913043,4,1,3,RG490,RG618,RG785,RG1886,RG1395,RG81,RG1684,RG61,RG1593,RG1710,RG1820,RG495,RG1752,RG1424,RG119,RG237,RG613,RG1516,RG664,0,2,3,1,7,0,4,7,7,3,3,4,1,7,1,1,2,5,3,3,3,3,3,2,3,3,1,2,3,3,3,3,0,3,3,3,3,3
RG39,-0.0820399,-0.2360188,0.58865248,9,6,3,RG36,RG303,RG1180,RG396,RG844,RG1528,RG819,RG1434,RG1423,RG1454,RG1824,RG1095,RG232,RG1671,RG929,RG213,RG527,RG799,RG1814,6,3,3,6,5,4,7,2,5,2,5,4,1,5,4,1,4,3,7,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2
RG40,-0.3372676,0.13393098,0.47368421,7,4,3,RG353,RG724,RG1541,RG629,RG1198,RG668,RG1776,RG776,RG1789,RG735,RG622,RG448,RG606,RG147,RG1187,RG746,RG555,RG1406,RG1527,5,5,2,3,2,1,3,0,2,5,4,3,1,2,5,2,1,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
RG41,-0.1026567,-0.3174174,0.52941176,6,3,3,RG867,RG1111,RG427,RG70,RG437,RG815,RG1347,RG55,RG764,RG1453,RG1722,RG1278,RG249,RG1043,RG1600,RG875,RG1447,RG1766,RG1803,1,1,6,3,1,7,5,1,2,7,2,5,4,1,0,2,4,7,1,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,1,3
RG42,-0.2316182,0.22531373,0.50877193,5,2,3,RG1345,RG74,RG79,RG1961,RG584,RG53,RG401,RG1402,RG447,RG884,RG585,RG305,RG121,RG1550,RG111,RG406,RG476,RG1343,RG115,6,4,4,7,0,2,2,4,5,0,1,2,1,4,7,1,1,5,0,3,3,3,2,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3
RG43,0.1691776,0.07650148,0.52212389,4,1,3,RG105,RG1530,RG6,RG848,RG1353,RG1155,RG85,RG1640,RG870,RG1902,RG1653,RG1555,RG1559,RG1979,RG75,RG1809,RG966,RG280,RG1088,1,3,7,7,5,3,1,2,1,3,1,0,4,2,3,7,3,4,1,3,3,2,0,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3
RG44,0.06804293,0.08152928,0.54166667,9,7,2,RG577,RG1065,RG756,RG1094,RG1477,RG1586,RG354,RG1655,RG879,RG1300,RG1469,RG1112,RG1726,RG1876,RG1627,RG880,RG1712,RG807,RG1623,7,6,4,7,7,1,2,2,4,1,1,0,5,3,2,0,2,0,4,2,3,3,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
RG45,0.33366547,0.25019095,0.51639344,3,0,3,RG554,RG1063,RG1186,RG1879,RG71,RG1749,RG707,RG959,RG1701,RG493,RG641,RG1400,RG1878,RG1169,RG1594,RG1199,RG230,RG749,RG1835,0,5,7,2,2,5,3,4,4,4,2,1,1,2,6,4,6,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
RG46,0.16997189,0.3061182,0.55284553,5,2,3,RG54,RG334,RG1728,RG1636,RG17,RG1259,RG1444,RG1147,RG122,RG26,RG627,RG850,RG60,RG607,RG1430,RG471,RG1568,RG1547,RG1281,3,6,7,1,3,4,5,7,2,3,2,5,1,6,2,3,1,5,0,3,3,0,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3
RG47,0.12706722,-0.0602129,0.58677686,5,2,3,RG1610,RG1581,RG712,RG660,RG1439,RG615,RG470,RG1428,RG1940,RG159,RG1034,RG472,RG1264,RG1,RG549,RG120,RG515,RG1643,RG9,7,2,7,7,2,7,0,0,2,3,7,6,7,7,0,1,1,3,0,2,3,2,2,3,2,3,3,3,3,1,3,1,1,3,3,3,3,3
RG48,-0.0450998,-0.0705497,0.63309353,9,7,2,RG995,RG576,RG445,RG1307,RG1614,RG827,RG1929,RG1602,RG34,RG155,RG1515,RG610,RG1221,RG278,RG292,RG1222,RG1759,RG1874,RG216,7,3,4,6,0,7,1,6,5,7,7,2,2,7,2,5,6,0,4,0,3,3,3,3,1,3,3,3,2,2,3,3,2,3,3,3,3,3
RG49,0.30472149,-0.1611786,0.58333333,5,2,3,RG1190,RG558,RG1297,RG266,RG1907,RG1050,RG1947,RG1372,RG1931,RG1863,RG963,RG1677,RG1123,RG417,RG1243,RG1926,RG1705,RG489,RG1686,3,6,2,7,4,3,2,4,4,4,6,1,2,7,4,7,5,0,4,3,3,3,1,3,3,3,3,3,3,3,3,3,2,3,1,3,3,3
RG50,0.32965574,-0.0864782,0.51282051,5,2,3,RG1677,RG568,RG871,RG1947,RG792,RG460,RG541,RG833,RG946,RG417,RG1686,RG1256,RG797,RG1031,RG1146,RG344,RG558,RG1852,RG489,1,4,1,2,2,4,4,1,7,7,4,0,1,3,5,2,6,4,0,3,3,3,3,3,3,3,3,1,2,3,3,3,3,3,3,3,3,3
RG51,-0.3420778,0.21755684,0.55645161,8,7,1,RG1737,RG755,RG1504,RG682,RG1406,RG1015,RG695,RG147,RG1791,RG325,RG825,RG291,RG709,RG629,RG1090,RG353,RG746,RG1187,RG1257,2,4,5,2,3,0,2,2,2,2,7,2,7,3,7,5,2,5,0,3,3,3,3,3,3,3,3,3,3,2,3,2,3,2,3,3,3,3
RG52,-0.1068335,-0.1406473,0.52845528,7,4,3,RG1334,RG5,RG1899,RG892,RG25,RG1772,RG1365,RG1573,RG2,RG561,RG1531,RG1673,RG1719,RG1853,RG983,RG442,RG1052,RG1254,RG1070,0,2,3,2,7,6,5,0,3,3,7,1,2,3,4,1,3,5,4,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3
RG53,-0.2436299,0.2457274,0.6124031,5,2,3,RG111,RG584,RG305,RG10,RG1343,RG42,RG457,RG74,RG614,RG1861,RG585,RG1345,RG115,RG884,RG1946,RG79,RG447,RG1961,RG1402,7,0,2,7,5,2,7,4,7,6,1,6,0,0,3,4,5,7,4,0,3,3,1,3,3,2,3,0,3,3,3,3,3,3,3,3,2,3
RG54,0.17734859,0.30077776,0.57142857,6,3,3,RG334,RG46,RG1636,RG17,RG1259,RG1728,RG1444,RG850,RG1147,RG627,RG122,RG26,RG607,RG1281,RG1568,RG1850,RG1547,RG1430,RG60,6,2,1,3,4,7,5,5,7,2,2,3,6,0,1,7,5,2,1,3,3,3,3,3,0,3,3,1,3,3,3,3,3,3,2,3,3,3
RG55,-0.1378779,-0.3105202,0.49565217,4,1,3,RG815,RG1600,RG953,RG875,RG688,RG1111,RG249,RG41,RG1634,RG1689,RG58,RG810,RG1803,RG867,RG293,RG1447,RG1077,RG1347,RG427,7,0,1,2,5,1,4,3,2,0,3,4,1,1,7,4,0,5,6,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3
RG56,0.24492416,-0.0124048,0.65116279,4,1,3,RG993,RG117,RG1282,RG329,RG248,RG231,RG339,RG535,RG420,RG1283,RG113,RG639,RG203,RG836,RG1328,RG1488,RG977,RG1367,RG1381,6,7,4,7,4,0,4,4,3,7,0,4,2,3,7,5,7,2,7,3,1,3,0,3,3,3,3,3,0,3,3,3,3,0,3,0,3,2
RG57,0.41941183,-0.1450893,0.53278689,7,4,3,RG1917,RG842,RG227,RG1511,RG1852,RG28,RG971,RG1146,RG489,RG392,RG797,RG1686,RG1170,RG541,RG1926,RG1931,RG1256,RG1529,RG1480,1,3,2,2,4,3,1,5,0,6,1,4,7,4,7,4,0,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,1,3,3,3,3
RG58,-0.177217,-0.3021727,0.48672566,6,3,3,RG1689,RG688,RG810,RG953,RG1251,RG1634,RG169,RG367,RG1600,RG589,RG55,RG1185,RG815,RG875,RG1261,RG1350,RG293,RG1523,RG249,0,5,4,1,2,2,3,2,0,3,1,1,7,2,3,3,7,2,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3
RG59,-0.2949522,-0.1708569,0.51304348,5,2,3,RG1379,RG658,RG1025,RG1941,RG1807,RG1457,RG1122,RG1075,RG980,RG1869,RG616,RG1292,RG1121,RG1761,RG734,RG1847,RG1725,RG1603,RG1588,0,7,2,7,5,1,0,6,7,3,3,0,3,1,1,4,6,0,1,3,1,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3
RG60,0.11952301,0.30004994,0.53846154,4,1,3,RG1430,RG828,RG1463,RG26,RG279,RG193,RG1728,RG787,RG471,RG436,RG168,RG1131,RG741,RG122,RG268,RG607,RG389,RG600,RG571,2,4,4,3,4,2,7,1,3,3,2,0,2,2,0,6,3,7,7,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,2,1
RG61,-0.3308845,0.01306071,0.56779661,8,7,1,RG1752,RG119,RG1593,RG1516,RG1886,RG1424,RG1395,RG38,RG95,RG1684,RG693,RG21,RG490,RG583,RG398,RG922,RG1896,RG1820,RG553,1,1,7,5,1,7,7,1,3,4,4,1,0,7,0,3,4,3,1,3,3,2,3,3,0,2,3,3,3,3,3,3,1,3,3,3,3,3
RG62,0.13010116,0.19786763,0.56923077,4,1,3,RG1551,RG706,RG537,RG1132,RG93,RG1039,RG1561,RG906,RG628,RG1105,RG1419,RG151,RG1596,RG1374,RG1883,RG820,RG626,RG1258,RG897,2,7,5,6,4,4,3,4,3,5,7,5,2,3,7,0,1,2,3,3,1,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3
RG63,0.04980357,0.2245941,0.52136752,7,4,3,RG1582,RG885,RG1585,RG1757,RG507,RG1806,RG1461,RG681,RG1572,RG534,RG409,RG1126,RG1679,RG612,RG1606,RG900,RG862,RG1258,RG1864,4,1,5,3,3,2,7,1,5,5,7,0,7,2,2,0,1,2,0,3,3,3,3,3,3,2,3,3,3,1,3,2,3,3,3,3,3,3
RG64,-0.0089819,0.09337792,0.58955224,5,2,3,RG238,RG1255,RG1905,RG1030,RG1967,RG1136,RG491,RG215,RG883,RG22,RG1182,RG573,RG1584,RG1318,RG1362,RG171,RG1104,RG1351,RG818,3,3,7,7,1,7,7,5,3,2,7,4,0,3,3,4,3,6,2,3,3,2,2,3,2,2,3,3,3,2,3,3,3,3,3,3,3,3
RG65,-0.1115642,0.36232362,0.58015267,4,1,3,RG868,RG288,RG349,RG154,RG563,RG526,RG1986,RG1284,RG1311,RG1116,RG1224,RG1119,RG1508,RG290,RG1033,RG1851,RG1605,RG256,RG808,6,4,3,3,3,1,3,5,2,5,5,7,7,4,5,1,7,1,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,0,3,3
RG66,-0.2414489,0.18472813,0.55905512,4,1,3,RG1519,RG406,RG597,RG476,RG1388,RG1078,RG1961,RG1550,RG1189,RG447,RG912,RG336,RG422,RG401,RG1934,RG884,RG739,RG1699,RG314,6,1,6,1,4,3,7,4,7,5,1,7,4,2,6,0,3,1,2,3,3,3,3,3,3,2,3,2,3,3,1,3,3,3,3,3,3,3
RG67,0.43654159,0.02612971,0.50442478,4,1,3,RG1411,RG1209,RG1322,RG1765,RG1375,RG777,RG812,RG1660,RG1645,RG485,RG451,RG255,RG540,RG116,RG893,RG530,RG1252,RG190,RG1055,6,1,6,2,2,2,2,7,2,6,0,1,7,1,0,1,7,1,2,3,3,3,3,3,3,3,1,3,3,3,3,2,3,3,3,2,3,3
RG68,-0.1581052,0.19432147,0.58461538,8,7,1,RG1996,RG84,RG543,RG1403,RG1756,RG1880,RG789,RG1250,RG669,RG754,RG1998,RG101,RG546,RG1386,RG209,RG512,RG570,RG133,RG1578,3,4,3,1,5,0,4,4,4,3,7,7,3,1,2,7,2,5,4,3,3,3,3,3,3,3,3,3,3,2,1,3,3,3,2,3,3,3
RG69,0.37880866,0.18502562,0.52459016,4,1,3,RG1440,RG1878,RG1512,RG191,RG140,RG1938,RG1749,RG1701,RG1400,RG1186,RG899,RG554,RG1484,RG959,RG1594,RG728,RG800,RG402,RG1063,4,1,4,2,4,4,5,4,1,7,7,0,0,4,6,2,2,1,5,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3
RG70,-0.0880131,-0.3408138,0.5,6,3,3,RG1043,RG437,RG867,RG1347,RG92,RG764,RG41,RG1885,RG307,RG1838,RG1111,RG720,RG1447,RG790,RG1754,RG1766,RG1803,RG249,RG427,1,1,1,5,4,2,3,1,3,0,1,3,4,3,5,7,1,4,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3
RG71,0.35232456,0.28458381,0.46846847,5,2,3,RG1063,RG45,RG707,RG554,RG749,RG586,RG1183,RG1879,RG1186,RG1482,RG1701,RG1465,RG1084,RG1169,RG1736,RG1400,RG31,RG1749,RG641,5,0,3,0,2,4,2,2,7,1,4,6,0,2,2,1,2,5,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3
