ID,NMDS1,NMDS2,Neighbours average win rate,Games,Wins,Losses,Neigh1,Neigh2,Neigh3,Neigh4,Neigh5,Neigh6,Neigh7,Neigh8,Neigh9,Neigh10,Neigh11,Neigh12,Neigh13,Neigh14,NeighWin1,NeighWin2,NeighWin3,NeighWin4,NeighWin5,NeighWin6,NeighWin7,NeighWin8,NeighWin9,NeighWin10,NeighWin11,NeighWin12,NeighWin13,NeighWin14,Neigh Loss1,Neigh Loss2,Neigh Loss3,Neigh Loss4,Neigh Loss5,Neigh Loss6,Neigh Loss7,Neigh Loss8,Neigh Loss9,Neigh Loss10,Neigh Loss11,Neigh Loss12,Neigh Loss13,Neigh Loss14
UG59,-0.06818122,-0.256136439,0.566666667,7,4,3,UG437,UG341,UG832,UG344,UG112,UG666,UG723,UG915,UG150,UG847,UG734,UG322,UG860,UG602,4,3,7,2,4,1,1,2,3,7,2,7,2,2,3,3,2,3,3,3,3,3,3,0,3,1,3,3
UG60,-0.137424533,0.241318079,0.456790123,3,0,3,UG591,UG735,UG154,UG780,UG462,UG815,UG816,UG518,UG919,UG605,UG862,UG458,UG624,UG387,6,7,3,2,2,5,0,3,1,5,0,3,0,0,3,2,3,3,3,3,3,3,3,3,3,3,3,3
UG61,0.30566837,0.02072171,0.505617978,3,0,3,UG433,UG93,UG303,UG945,UG172,UG937,UG997,UG24,UG415,UG485,UG781,UG417,UG217,UG391,0,1,2,5,3,3,6,2,1,2,6,5,2,7,3,3,3,3,3,3,3,3,3,3,3,3,3,2
UG62,-0.282755179,-0.189614782,0.543478261,4,1,3,UG252,UG238,UG810,UG37,UG23,UG445,UG787,UG312,UG921,UG678,UG390,UG15,UG137,UG667,2,3,4,7,5,6,3,2,3,1,2,2,7,2,3,3,3,2,3,3,3,3,3,3,3,3,1,3
UG63,-0.265994673,0.179744588,0.444444444,5,2,3,UG11,UG728,UG999,UG410,UG887,UG857,UG515,UG687,UG975,UG259,UG686,UG493,UG199,UG290,0,1,2,5,6,4,2,4,2,3,3,0,0,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
UG64,-0.047381003,0.014738729,0.529411765,9,7,2,UG967,UG702,UG498,UG240,UG456,UG376,UG617,UG499,UG684,UG460,UG8,UG96,UG143,UG821,4,0,1,3,3,1,1,7,3,3,7,1,3,1,3,3,3,3,3,3,3,1,3,3,1,3,3,3
UG65,0.222132576,-0.238736799,0.597938144,5,2,3,UG260,UG541,UG669,UG925,UG404,UG631,UG395,UG836,UG610,UG304,UG388,UG147,UG954,UG459,2,3,7,1,1,6,6,7,0,7,5,1,7,3,3,3,1,3,3,3,3,2,3,2,3,3,1,3
UG66,-0.019062446,0.104130807,0.494382022,6,3,3,UG682,UG693,UG180,UG614,UG726,UG151,UG213,UG38,UG737,UG790,UG896,UG704,UG248,UG509,3,3,2,0,3,5,3,6,2,4,1,1,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
UG67,0.08261832,-0.090461593,0.444444444,6,3,3,UG793,UG980,UG732,UG346,UG406,UG908,UG724,UG35,UG401,UG73,UG885,UG237,UG425,UG377,4,2,3,0,6,0,1,2,2,2,3,3,5,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3
UG68,0.439546521,0.073089386,0.548387097,4,1,3,UG43,UG214,UG34,UG613,UG284,UG190,UG270,UG305,UG219,UG113,UG204,UG167,UG224,UG246,1,2,1,4,4,4,7,5,3,3,2,7,3,4,3,3,3,3,3,3,2,3,3,3,3,1,3,3
