ID,NMDS1,NMDS2,Neighbours average win rate,Games,Wins,Losses,Neigh0,Neigh1,Neigh2,Neigh3,Neigh4,Neigh5,Neigh6,Neigh7,Neigh8,Neigh9
b72eb8b85f7a4dac87e2fab973d2f110/0,0.00636405,0.01448536,0.508196721,6,3,3,d0f4608298e140f5abf95b7a6191c78c/0,b80ce914bd7a495e857d88259b4c157e/0,f94636ca3411472fba639f054529fffc/0,56c92e3ebd5e4d4bab12a8b0724fe251/0,11ca52fbaa2f4c85b25b1968d34f38f0/0,4a342c172b3c404ca6c0104cac934124/1,85d0da217d97432f8fb68614a2931c8b/0,2ec9a60936b241a3b012cc8b760357c1/0,c72c9583c57e4e049b79a9d94de09e5b/0,01c04d17a4184778b5ade58832e3a9ab/0
b785bd89c6054e45a31552ed52d2154c/0,-0.05285045,-0.325485229,0.68115942,6,3,3,dcf5ea1a3657461091dc68e429c411d3/0,5fd6f3850fc84438a02cc1cfb9318b5d/0,054102e24ff64148b55ea47ee0c0756e/0,e28803d7b4a04a6bb0a8b09bcef15bb5/0,efc55fcb17354e8f999b603e57966c11/0,5f81c03fc86641d19a31a4cd3a63446a/1,f8d437af9bd3472d939035142c0b572f/0,13cf372485c147a0949229a640d76023/0,8b319182214840eaa16797cbdf23c369/0,976caf2c3f254359ad590548c0d0e9bf/0
b7c36164b7a34b8b976f4c01dcdc422c/0,-0.155693837,0.318439124,0.6,9,7,2,b6743750aeb9473dadc25217ecd9ea77/0,54a08f36c9734e32956f14cbfe2b44c8/0,c405e3bf855e40f3a7eb76a32e7d5ee0/0,9afb63b23bac433c9d3289a68569ad5b/1,01ef80a565634fddb82fbdda8291d469/0,086b43108b1b4b478f95c0e52e9912c4/0,979230b43cf34415bfc8712ad7bb734a/0,dfb24cc1ab4944b1b92413f773917fdf/0,e2e3ccda6bea41eda5b3074ab39ba63c/0,fb71f0499a174a84883b107578567dc0/0
b7c90677eda14560abd86fc32866d4a5/0,-0.248884543,0.27795855,0.584615385,5,2,3,0951ad138423426f89f3048ab6bf1385/0,2f31ae8cbd4f41baba01299f52cf8220/0,364533838d134982be6f2c29d4ad0ac0/0,b90f3f9f8b224c90a0304a8cf747be1a/0,80c6c86008694c73bf751af08d74c079/0,f4e70b14f60d4bbf899b77469601888f/0,5156903382ee42199d0ae40a19d8bfde/0,5587be5cdc974ec0852c2dadbe41afc8/0,0fdd0f630966464eb51ee5752a28b94c/0,cc993518a28d481883f3abc6681ef06a/0
b7d0b03ca677483298f98538ae68d347/0,-0.115045584,-0.274122463,0.728571429,7,4,3,07a4eb97b83c4863a4a745744cd2e9fe/0,1c0b9d2b838c47008eb006399b0e0bf5/0,434f6bed03e64ff9aaa338e1b3ee546e/0,c8880e254799496fb2f475e5d94cb738/0,7a7f87ee7c8f4fa29df3bbbfe6914614/0,0fdac62a599e4deb8efd58edd7f744dc/1,16528b9b1c3d43b88040c53cda99adf8/0,b2a699b3bca04869bb732766baaa2f78/0,976caf2c3f254359ad590548c0d0e9bf/0,8b319182214840eaa16797cbdf23c369/0
b80a6d48b5994559b75ca42da401e392/0,-0.02330193,0.054438049,0.538461538,6,3,3,971bf6f5c1404ef2967d37f1e0a242ce/0,61c5fd42a0724cf3acf253edf591ba64/0,87da512f16b048f5ac4a8df2d380b32a/0,01c04d17a4184778b5ade58832e3a9ab/0,85d0da217d97432f8fb68614a2931c8b/0,6f10632708ad4e7b9c80247f7d6fa58c/0,c72c9583c57e4e049b79a9d94de09e5b/0,24a953fb06f24e58b5afbf74d41ba1d1/0,8740ece4a6c942eb956e7c1fe94badb8/0,32865508138d4ceaa2fd16be91f8925f/0
b80ce914bd7a495e857d88259b4c157e/0,0.014164374,0.002839638,0.5625,5,2,3,f94636ca3411472fba639f054529fffc/0,d0f4608298e140f5abf95b7a6191c78c/0,56c92e3ebd5e4d4bab12a8b0724fe251/0,b72eb8b85f7a4dac87e2fab973d2f110/0,11ca52fbaa2f4c85b25b1968d34f38f0/0,2ec9a60936b241a3b012cc8b760357c1/0,8608a65b85824de7b1d70e6408d92348/0,58f55cbcafea4ccd80b04e4c6f16792b/0,4a342c172b3c404ca6c0104cac934124/1,f8dcbf11ef9d43089f5899fa312d86e0/0
b87bf332f2a24f408ed9fc24f22cc89c/0,-0.117856436,0.158055026,0.597014925,9,6,3,e78fb3028e8a4f928e9fcfbcf955cc3d/0,2d1a66b5f8d44e09bdd3aaa032dc8ac0/0,970623a1235747efb6fd71ce213ec694/0,d283feb109314591948194e96f14739a/0,00607291e92f483bbab790e919c0f028/2,44224d5762ce4e1899f28bbf6c4a219f/0,42b954d8b7c84e23a75baa3fdf61ea89/0,3c6479fb737e4a1aaf772fca055ff0d0/2,6dcc2d8167f8487589f08e3c3349aae0/0,f7bba2c29bdd47a8850429e954416198/0
b8a10b91863b45acb0d89ccf119a6bad/0,0.309408293,-0.027820052,0.578125,8,7,1,56e72988e1f744eaba8e0b71a3a1021a/0,02f3aa43b69a40788176fe2d1b5982e5/0,9dd7b30966a04929a1ec1c23f4104bd2/0,69d8ba7d8c27422ca8884507d43c0815/0,d3eab8547a414ce78a950ea935f7fd15/0,c15a220e13d54f34bde889c3d1149fc2/0,2088f820700442daa95e90a968043a70/0,9ec9ace28e714c4f9cb1b77230bc5da8/0,de6177592382490e9a121b45d129a5ed/0,4b9f655345f748889724097178e87088/0
b90f3f9f8b224c90a0304a8cf747be1a/0,-0.258293208,0.254591246,0.542372881,8,5,3,364533838d134982be6f2c29d4ad0ac0/0,2f31ae8cbd4f41baba01299f52cf8220/0,b7c90677eda14560abd86fc32866d4a5/0,cc993518a28d481883f3abc6681ef06a/0,f4e70b14f60d4bbf899b77469601888f/0,0951ad138423426f89f3048ab6bf1385/0,714079e5fe2047a2972ee4d90c3824da/0,0fdd0f630966464eb51ee5752a28b94c/0,80c6c86008694c73bf751af08d74c079/0,e855e4886e9140708ddc3acfb1736812/0
b9773c282de74979a4c5a6e567578ea8/0,0.516980316,0.13701808,0.552238806,8,5,3,fa209dacd2e449d58ca8189e58464d58/0,ff6db69c0207447aafaca72bf806570b/0,10fef8398d024f49a9eae7d266beb942/0,330fc454707840f6a3a213754d87fbd5/0,928276dfa82c40dd8af4b83c59af4926/0,5b683fe8318040a7ba65bd31004a4fe6/0,a1cada86a3154ad382167d6d249fc3bc/0,33856075f1354eaf9ca6c41c2fa0bd9a/0,4f43608515ba4076b0b9af71e8f83983/0,6619f5aa7a3b4966bddf47614d6957f5/0
b99c067e15924df7a916926fd9a0a962/0,-0.039290169,-0.119632481,0.594202899,3,0,3,6b359b5673f947ea83cf5fa6938b520b/1,c8d50c03879b4bd189ddb7fd06eb1cd9/0,51e516922490472994a32ee88aa65272/0,aa3d654d731f4339bed032f3d7c464c2/0,641da5af483d4ec1a2cdc5130a76135e/0,ffa4408ae100418c8eb6518600014c47/1,96f30bbe17414cf7ae0898d6cd1411b3/0,e113f2e80c634d17856bcf69990cb745/0,e8c0cfa1b7944689970c4befdcbc6de1/0,e85b537027734e0f915793bcf2b7fd7c/1
b9edff2c27914e359d30eb7abf2f1c6f/0,-0.009358526,0.246799672,0.540983607,9,7,2,1e25d136d0e24f19a0aa50f01f13520b/0,40d7ceb07b9342d9ad19964dd580c69e/0,6d3053863e80435ea7c297252928d4da/1,289a5704ee79498da6b57bc9526d3767/0,3583280dbc114728b01fc52162e8fef9/0,ba6da96e09624928b80f82338a3193f1/0,be67f67e451a4dbab1b459e1a4a2a9f8/0,0e5ed4e432f2437a973e115b1d625b95/0,fcd1aff65b15405591203125205f4f79/0,b03204a798c140cabf2344f9c97ed932/0
b9f167eea09a41b5a102a1e9434efe8f/0,-0.399283531,0.163087751,0.553571429,5,2,3,1b8115152ab646539102aa79ce85f005/0,683137d905bc4275ae89bf2944b8096f/0,21c932acb3d3415daa19a0b691152cad/0,9f8bbac716794464b2e2ea484663cba0/0,ddd2417e2fe34bf7ba3183852431089d/0,864c7e0e45404f9ea9434b93572797fa/0,8c94f9f8235846c69124e649bfac5103/0,ba643d9ab48e47d2bb1d90e5aba3b442/0,d4c2dadb5c54400db82b31894c4e3f4c/0,1599d83c4bbc479f96b2757febb62ef7/1
ba04bcdd9530446685d6b2891fbfce98/0,-0.340860565,-0.010725044,0.642857143,4,1,3,0a290beb27c14ce9b532a0c73ead4018/0,dd26157b234b444c900d23913eef42c4/1,8ba7355bd60e4dc4aa70be0a6982dc7a/0,0873bf0472bd46009405f0abb4964eaf/0,de7d6aaeb9cf41edbf63ed215548d0fc/0,4b6c5438a6f24df283e4975df9c5b859/0,d56836d3590e41c388bbe5d67d39b0d7/0,58ffe7be6b7e4ae88f36d93b209f605d/0,4eccc26d68db4c62a63c5c3f65e15d0f/0,72127a173a12483c82a462140977234f/0
ba2f4cd32b1f4bf9b9933cc1fac94530/0,-0.139298632,-0.234356809,0.712328767,4,1,3,1c97a22602794796a19f6fa8c331e6d1/0,1c0b9d2b838c47008eb006399b0e0bf5/0,803d8ad819c041c09c6f79a7dda67ca5/0,584333b8781f4ed9b2a22327172c8469/0,f23dfc04d38e49e6a6a1a5c215421ab8/0,d897de971e764565bfdd2c893a99ebc3/0,a20b1986c34043f0820bb8fce87c1dd1/0,e8f55240abdc442586907154ae56ae56/0,434f6bed03e64ff9aaa338e1b3ee546e/0,b2a699b3bca04869bb732766baaa2f78/0
ba432df25d5b4bc49babff3dddeb3d1f/0,0.105379757,0.200149847,0.623376623,8,5,3,c90e6e93740645c3aab33de6868c6bfd/0,83cd8820ee1a49239487303d14416a77/0,96979841cd8743e9abdacac341f433a9/0,5274ae74612b492cab9f803f57eb5fde/0,7ff89257e95748d7ad700271950d82d3/0,ebfd953cab684555a2c908af8168721b/0,5d92e5c5202340af9c7bc9e0c102ab2d/0,1db60d2aa5a9466fb04940530c041da2/0,2bf92ca528f04e8980991d428fa21425/0,3db3df20ab39424bb997f099c0b5f15c/0
ba560eb4e2ce430eb8857a6d5aec2971/0,-0.069929237,0.177782656,0.564516129,6,3,3,42b954d8b7c84e23a75baa3fdf61ea89/0,ed49cc8f7a4043cdac4fad4712f12bbd/0,f788041b285941afbfc651facc72808b/0,43be928258d24f8e89769977e0f79371/0,83642ed42fa94e76ac41e597d34d95b8/0,33616a998da44c9f9275c76baeb85774/0,8d5c0a92ec6c4c32b1da0b633b577ac2/0,15fd9fce59234c74b4e4bbd9f77b4f99/0,cd901402b25140aa933d345e3a123135/0,e7e67ffde17b4f37a74ff8e00c0378cb/0
ba643d9ab48e47d2bb1d90e5aba3b442/0,-0.328742041,0.131048414,0.535714286,5,2,3,75f584d1af1244959371387f57250301/0,8c94f9f8235846c69124e649bfac5103/0,d4c2dadb5c54400db82b31894c4e3f4c/0,adba629df54c4903b66e2a58d1398a48/0,0b7c5093feff467d80943b3d9247e9b7/0,ddd2417e2fe34bf7ba3183852431089d/0,a817543d4e1942b2ade7a1b8ec276f5e/0,21c932acb3d3415daa19a0b691152cad/0,76ccead6ec6945238e98c50f2d0b0ba5/0,1599d83c4bbc479f96b2757febb62ef7/1
ba6da96e09624928b80f82338a3193f1/0,-0.034199824,0.261928333,0.588235294,5,2,3,1e25d136d0e24f19a0aa50f01f13520b/0,64c4e74fecc64655b8aa27cc95c57b7d/1,795f70531a2c4bbca5043a6f2e9488dc/0,289a5704ee79498da6b57bc9526d3767/0,b9edff2c27914e359d30eb7abf2f1c6f/0,abfe162947d843659f56ab74a8c11d96/0,4fbc0c8cf30446b8a0da870871056841/0,6d3053863e80435ea7c297252928d4da/1,40d7ceb07b9342d9ad19964dd580c69e/0,df217b35df6a41e28756088524875fd2/0
baacff5103a64a3f950e84e810578783/0,-0.029795174,0.365509778,0.545454545,5,2,3,1bef412495e04a7db579621ade4bcb19/0,9a8938c90ce94cdc98bd6b2b4bb88adf/0,883e4c1e07e1456db518a48fd392a92c/0,2867d541aeb54269982d8d231415501c/0,06e760a0d64d465895e6207c29fd9c71/0,d87ca58605484d7ab75a8c39c51ea469/0,233db0cae39a42e9ae27afa33c0a5c34/0,ea7ec2a58d2942e58bddfd4b6f9dc3bd/0,eb65bce959b247b6b29fa25a6071cb0f/0,ed36e7ffebd5445b88daf33668899887/0
bad152da722647a38afff22f599eddbb/0,0.607865287,0.271183708,0.565217391,7,4,3,90ecda68b6dd4e1da60e5add86811515/0,5b683fe8318040a7ba65bd31004a4fe6/0,10fef8398d024f49a9eae7d266beb942/0,ff6db69c0207447aafaca72bf806570b/0,b9773c282de74979a4c5a6e567578ea8/0,f1ec156653a141d187c586cd08905267/0,4f43608515ba4076b0b9af71e8f83983/0,84223cd939f949dfac8284bba7da7e7e/0,33856075f1354eaf9ca6c41c2fa0bd9a/0,fa209dacd2e449d58ca8189e58464d58/0
bad4e21d36ff498091a07bdb2cfea493/0,0.668709055,-0.291990421,0.508196721,5,2,3,bfcc683045794961abcc5416af2e9145/0,f9e3d252171145ed90b4c9af9cab95eb/0,072d6c6fb9674f1d92a5103d431b053f/0,035d888959de4c20bb160ee7d9e55ba0/0,0d3831f9c3e34cffaba33f6458fe725b/0,a52ab4d2e9c74e84b7c8ea22b08ad1c6/0,33f6a3ab23e34755a725912ab9ca6cb4/0,48f4b7c27f314735981b0d4129a2083e/0,38bfa7802a004fb3adca0864627a94da/0,30998b1d9d59422a9fe1d882054a74b7/1
baf6812e07154fb6afea11499a3d305e/0,-0.190600802,-0.01613432,0.636363636,9,6,3,fcbff117f449485cb47ff6c682dca33f/0,1325969b259743168ba2eec08d89c757/0,e5582365967e40e6839f15eeda74d470/0,bb17ae44366e4268827220123a7a3b3d/0,1f9823e29d244bdf90d45f93560fff89/0,079ccf76bdc44395a644ae4f919a7f05/0,b57627fd2b354c64b1b19536accaf371/0,483b8829152c42169c9110f23dead2f3/0,11cab00f4ff54a85b864b7d61b50dc4b/0,c232fceb539e4a509b861d024ba632a2/0
bb17ae44366e4268827220123a7a3b3d/0,-0.209633767,-0.026407848,0.679012346,3,0,3,1f9823e29d244bdf90d45f93560fff89/0,483b8829152c42169c9110f23dead2f3/0,e5582365967e40e6839f15eeda74d470/0,baf6812e07154fb6afea11499a3d305e/0,09addd306dc04c72b91a6f8ef9088d8f/0,1325969b259743168ba2eec08d89c757/0,fcbff117f449485cb47ff6c682dca33f/0,4c41c0950a4a45a19a43a16fa8ca247b/0,6a564c5433aa4bc380029becd9162d65/0,11cab00f4ff54a85b864b7d61b50dc4b/0
bc1cc92f760548fb9c5d27b209f7b85e/0,0.174197,0.220998801,0.538461538,6,3,3,e3cb9086c1ac480c806d168d7b30e41b/0,03aff44ab07f4503917606c6e1470fbb/0,8d10be0bb62c4066817d5de779f8167a/0,b5fb453e4cd140b6b5b80d5ae2b1766d/0,5d92e5c5202340af9c7bc9e0c102ab2d/0,1ed3df957fb94eb6a66a080d972897d4/0,65b5ef25aec84454b1f71df1e601ccb4/0,2989e120a1ea4bd798badb2ac3ef0972/0,c784498c6ba348e995b371f4a3e5d71b/0,3db3df20ab39424bb997f099c0b5f15c/0
bc2cc23863354b4b830556a87646315c/0,0.056046849,-0.168839766,0.516666667,9,6,3,5babdcdfa77f4cabafb987b6bbaef832/0,04981451685640c69a1fc59f53a5b181/0,05ff04f9ab2142eaba80502ac8a4ce4a/0,a007fd34fd3e4d53849655988a026820/0,fe720c860cc845c09ec629a808d8a918/0,1de6d9d236f74f868f23f7b0da411250/0,e3e0524eaef14487ac41332348fe88f9/0,418762cd9cfe4a108fbf975c82ea0e2e/0,94a0b77cded34f0cb4c300c77e9ef613/1,98e4f2f711c54972adc2a4770b452735/0
bc9f1ea5373a4a77b2c3a7b6739a6088/0,0.107326396,-0.605262109,0.50877193,4,1,3,6be92978dd07472fbc846ab3725bdfc9/0,c64a7ed51a574effa3979939cf5af465/0,4b4894de349944bf9dd4bc83b13b01f3/0,3356c42db78942cc875b04b15a7baa9e/0,6543ba2a3710455dbffe5ab29b368ba6/0,d1792c7b762e4967b008e747bffff202/0,cd1718d2acf14499823d932756628d3f/0,d1ed062525274ff48334c3b6cc6b272c/0,916c9907ffe540a6a4caa9c3489ad43d/0,928b94facaf243b2b0b74ffc7b1ded42/0
bcd2ffb65e7549b2b6e6fb83bfea6877/0,0.370540428,0.20448745,0.684931507,3,0,3,35537961e7af4a1ea5912069e2b5f148/0,9da6569f54c84a3aad97c28361c77334/0,e3332bdb3d45474ea9558298bedade1c/0,3a26312682d744bcacd9d59244ffc2be/0,d188fcb3e56a4bc090bdd405e8026533/0,22d7bdb53bb94aa4b8e04f78a6777a2c/0,8ec6d9823e234e61b9898cb09544276a/0,49c1f6d376da43789876dfa01685d0f5/0,b5832de859f84cb3bf2a67c998dc879f/0,f0799a4dd1de46e7a9666d1e37a0c9bd/0
bd327f2027be4bc0983aa22866396bb8/0,-0.021330243,-0.162395463,0.552238806,6,3,3,e8c0cfa1b7944689970c4befdcbc6de1/0,e85b537027734e0f915793bcf2b7fd7c/1,963f91c833274e31ac73d4d4ce222603/0,e9dadaa6936844b68bee25f074ab7bdf/0,c5ef7c07ffd04735bb864fa2db34f5da/0,7355027ccee14bf3abe3122e90a2d4c3/0,aa3d654d731f4339bed032f3d7c464c2/0,0dce105d13b5423094cd9cf5d39b061f/0,b5535660ba3b4438b361dd23e3def3f7/0,6b359b5673f947ea83cf5fa6938b520b/1
bd7803413634496987fe0b490f120f05/0,-0.067796114,-0.152736504,0.5,8,5,3,b44b42df982c4a86be5284a8355ca230/0,4da0bc2eca374e47a2dd8ec32371a1c0/0,641da5af483d4ec1a2cdc5130a76135e/0,96f30bbe17414cf7ae0898d6cd1411b3/0,3ea2c45522ed4b78b6e7cda02aab24df/0,aa3d654d731f4339bed032f3d7c464c2/0,e85b537027734e0f915793bcf2b7fd7c/1,6b359b5673f947ea83cf5fa6938b520b/1,c85b4322138743feb38cb7e0dc82e0d7/0,c8d50c03879b4bd189ddb7fd06eb1cd9/0
bd7a29fd672846288457ca5aa2cdc60e/0,0.283943232,-0.263780793,0.608108108,6,3,3,60f8d8f880ad4a7b8257fd842255427a/0,c55f81d64b174e418d74fc5479f749bd/0,91f23a0aa7f6462a84ee679bcde7949b/0,66b7ca43cf5b4d19981d582060e8cecc/0,6bbf5560fdb941c2b09ba15ad89b19a2/0,44789722a48f46f391bab19ae9e2ef6b/0,c4b089c5e1534eba8c47f578349e29ed/0,9b9657490d2e414886fe063221a772f4/0,e787454962444fb494fcb9cd9b88addc/0,39d796fd09fe472eb63177effd593be2/0
bd9edb637066466991c7abf2122989f8/0,0.15001131,0.018494309,0.540983607,5,2,3,8bf00ae1e2dc4b2f90e1f3a4c51471e6/0,49fb811d8148483da677c7519b653f34/0,73e842c6d79541ccae63bf1719cfe064/0,a7632d5f6389457f98af099b4d39af60/0,e6ce1bc87377454d8f8aba0c518efa12/1,1c92c3c528c54091987b57ea90f67123/0,79e6e493932a4d8eb4aac8b7f3e67c84/0,20dca786a5304e21b8274a66bf9384e8/1,54a4e35972ef45e3a7d26dce0aa1a69e/0,a94bc735a42d4e77bd86e8d23b84087f/0
be084ef5cb78469da44692030dc4e5e0/0,-0.045745948,0.017805887,0.545454545,8,7,1,16bee54adbcb453f8280422014041f04/0,6eb223d428394c11ae387a8e6a58d38b/0,014e82e1d9db4f91b0c75079cbea6750/0,87da512f16b048f5ac4a8df2d380b32a/0,c72c9583c57e4e049b79a9d94de09e5b/0,36fe824419484a98be6dadd7119d11f9/1,73527fc705334b41b7f0e57a6bf491ba/0,ce77b4d76f8f4f11967e84bb49521651/0,043dc5144a064e1b8c4ce01297369891/0,19bdd422cda5403cae68af7b87eac100/0
be5a91e62a4f43a28d5ac1ea1dd8b8fb/0,-0.141628145,-0.713301926,0.661764706,9,7,2,9dd321ec1f82463c866e66a289dafe05/0,90278bdc89ba4dc3831c622cda9e454d/0,95754c813ea44704a907bb163e0e58be/0,7537a7acfcbf4b37a748a007cd042a17/0,e35c6611204f4f76a1eae6b1764288ae/0,1d0ba7f2d90e446095af7edd5d0e7141/0,d1480b694535417a8a04b03d7d9128b8/1,bc9f1ea5373a4a77b2c3a7b6739a6088/0,6543ba2a3710455dbffe5ab29b368ba6/0,4b4894de349944bf9dd4bc83b13b01f3/0
be67f67e451a4dbab1b459e1a4a2a9f8/0,0.012289554,0.223166057,0.582089552,8,7,1,3583280dbc114728b01fc52162e8fef9/0,40d7ceb07b9342d9ad19964dd580c69e/0,10b9ffb2e5654d7e9ddee992044274a6/0,cac5bcc5fbce46cbb7c62ee883105c1a/1,b9edff2c27914e359d30eb7abf2f1c6f/0,6d3053863e80435ea7c297252928d4da/1,5a4b1c2c7a764a9a809bfb289bb6d414/0,0e5ed4e432f2437a973e115b1d625b95/0,b4a8e7bb76334192840ab0cfece6cda9/0,1e25d136d0e24f19a0aa50f01f13520b/0
beba0e28cbd748148c9ec1f3033a4916/0,-0.223835592,0.142194691,0.661971831,5,2,3,7c964d89d9a34016b364a1775c8acc99/0,3cc7907da8854f8aa4b678887f2a127c/0,2fad0b8077e440e99a349bbe48f8b3f1/0,10a254434a0748f68f031837308e4428/0,554ab72f612a405eb3f8a1fd7995dbbd/0,83d19c0915674132ac06b1db321bea98/0,9f1292e2705c4ce98b18c8a9f57ad8a9/0,542bfa58972d439c9d4bca08c33b64e7/0,20b0787fff864bd4b555f9c7f216dc1c/0,2ffc00ddc301412bb29fafdbaa0db9a8/0
bedeb3d30c3043b3985e3e6cd7fe14df/0,0.326817746,0.30481145,0.628571429,6,3,3,a14dd46ba4c24b80a2841741b30a8825/0,7102960aefc644598f31118af2d5a0c4/0,7113ee0a8e3a4bf8a8465f77b2f2362c/0,d54bac064396421b8a328d21013c69c2/0,f19830b6db9b450ba0289d8b53c7ada3/0,d350c44a4bf24ba9a641206fc37eb68e/0,22d7bdb53bb94aa4b8e04f78a6777a2c/0,d188fcb3e56a4bc090bdd405e8026533/0,314aa0e06cd0413cbbea825a168b43d6/0,f0799a4dd1de46e7a9666d1e37a0c9bd/0
bf05290ca32d43a7918ebc778411c14c/0,-0.140990508,0.073459085,0.657142857,9,7,2,2e3bf9707c4a4a9bad780ad946f2579f/0,a5cbb380fb2345b3a3ba04604f918ad8/0,4b8d68f1f45f4f9cb37a2bfcc0ff2c87/0,8334468a0a3a4f4da70c7c0280277e80/0,10ed3f2e8f4c43839c22eac61ec774d9/0,0549a795f6dd47238ab3345a06b364e1/0,9f85cbe1a17e4978b96be98bac6a0225/0,afae098fdcaa4abfaa709afe7af117be/1,1da54a4048754bc486c519b07c105bcc/0,1fe24e2f59c74e7a8de342bafb503d9d/0
bf7b453acc67493e8da03062c92fdfb8/0,-0.128863205,-0.152985201,0.637681159,6,3,3,5c0b80c66365407ba2ac096555885150/0,abccb85fd7b84df59fc98f5cfc0120aa/0,5b262262f7dc4cdeb19f6eac71093b44/0,3c686ab5f912470cbd32535d3af499ba/0,b42e1c6158454a3b890faaa32214f469/2,2ff4307aaf57436d964cf1eac8a60557/0,3f4c9ae716f24232bbfd8f794184097d/0,30ad97dacd3646568746f57a094eae4f/0,a86bc4a3f5b746199badbb7058153372/0,20c16125c8674334a101ff33045ed960/0
bfb77f9a08ab49b690aabd1667b9d52f/0,-0.112366473,-0.407993595,0.612903226,4,1,3,68931894773543caa7b964de6eeae69f/1,dd7c1448055245a5beed31da984fd0b3/0,4879d54bbd6944f6a5673d2bb7f82b94/0,e35c6611204f4f76a1eae6b1764288ae/0,efc55fcb17354e8f999b603e57966c11/0,e6928c3bbf984e05a5dd16b8ed87821c/1,4c3e998b3b53404081bdc6c768f5f685/1,dcf5ea1a3657461091dc68e429c411d3/0,f8d437af9bd3472d939035142c0b572f/0,fc6f7433099b4e65afef4f166431f2fb/0
bfcc683045794961abcc5416af2e9145/0,0.577682401,-0.330080597,0.444444444,7,4,3,f9e3d252171145ed90b4c9af9cab95eb/0,bad4e21d36ff498091a07bdb2cfea493/0,a52ab4d2e9c74e84b7c8ea22b08ad1c6/0,0d3831f9c3e34cffaba33f6458fe725b/0,2535060d0dd64caebf37cbafe87642f6/0,035d888959de4c20bb160ee7d9e55ba0/0,48f4b7c27f314735981b0d4129a2083e/0,c67b621314fa450fb0a857a413316302/1,89a6be42b33643b599f25f6abf49b6fd/0,33f6a3ab23e34755a725912ab9ca6cb4/0
c0977e38e7fa48c6b2ced2930c16e80e/0,-0.271699889,0.045507039,0.735294118,8,5,3,5c5e8b30e4b74967ad015928172002e1/0,081342e77ba547f5ae5ed18ecbda8a82/0,45b4c73494724b05b51d0612bde95633/1,918108c44771416489b5e48d656e8fcf/0,d2ced19bbdd74150b4b99a7cce659061/1,3d396ecbc3194924ae69a0f0dd013a05/0,1181d259f5f443cf9258f2f01f545943/1,5b1a09f8947145fb9e1969cf0569ada8/0,9d5de0962a2a4f39b3d0fab388402f5b/0,3543a0f07b0b40d5ba42dca4e94e1ce4/0
c0b08ac6483b4771a77bfec1fa9c279d/0,-0.108531549,0.090059673,0.557377049,4,1,3,1fe24e2f59c74e7a8de342bafb503d9d/0,9a8797e33428450a8b2afaef20a6ca68/0,10ed3f2e8f4c43839c22eac61ec774d9/0,99604f89eaa24b468dd558d92853568f/0,a5cbb380fb2345b3a3ba04604f918ad8/0,e68b79237bfd4bd993e344475d005617/0,f7bba2c29bdd47a8850429e954416198/0,b440b34f90404ad387ca42b3194f6f5a/0,ffd2237c4c684d7a8eba7f8b5d95dcd1/0,6de5d40a4bc54f69b864990f5b04c42e/0
c0df4fe67dd94bbbaccccb5a41ff565e/0,0.274380975,-0.388353072,0.552238806,6,3,3,e69abc6a81524239bf9372cf78e2f418/0,8f3ad1ce33bc4821bdb9cd767bb109cf/0,8988c5e06dd5463d8ea2e69863e2c444/0,ecbe8645d6524a0097e14f0b5cebcf10/0,e787454962444fb494fcb9cd9b88addc/0,5e56f868ebd24a169f1a4a9265987c9e/0,15b43c15c30f417c8f2607cb45e4992b/0,3de658610e6643e6aae323020acf8dd3/0,986df31a795b4c65b56f5a72c09523c7/0,01a8e92570364b5f9f5b04fcb8902e6c/0
c15a220e13d54f34bde889c3d1149fc2/0,0.277782435,-0.005331217,0.633802817,5,2,3,de6177592382490e9a121b45d129a5ed/0,d3eab8547a414ce78a950ea935f7fd15/0,d516a652942a484c863e69e1c951ded5/0,b8a10b91863b45acb0d89ccf119a6bad/0,69d8ba7d8c27422ca8884507d43c0815/0,56e72988e1f744eaba8e0b71a3a1021a/0,399fdce4ebad4eb087ba5bb855a988d2/0,a2d86df4aaa8454d9930d09652f323ec/0,4b9f655345f748889724097178e87088/0,957bff6ce3a04c168111d4937d3f031d/0
c188b2f8c17c4e078f3b2181dbb63619/0,0.127315954,-0.218105215,0.652777778,9,6,3,468ca3bccecb42b3bfc77308d80c225b/0,aba37210e8504cbcb19c61da786fe530/0,864758e008574f35877b41c93e831993/0,5bc43f08f0294f20b37d1af23c13fe0f/1,81d645001ffe4559bed82324eccf7452/0,578e5a5671c74eea8debcd0a34b4143d/0,781f9d1c5f64499f9b08d0e8ae4f2d51/1,418762cd9cfe4a108fbf975c82ea0e2e/0,52cee18efb624f3bba9a5d80c2efb268/0,ff24d7cf1f4745cbb5d4a62853bc8e2b/0
c1ba6ab58ae54f819d3beb30e04174f4/0,-0.007085027,-0.040512805,0.727272727,7,4,3,458393c3ac0649a390b04dc8cd29ca20/0,a37d13b4c3d64b9bb66dd2631a8be01d/0,32e438e306d14bc081164710b287f09c/0,fb6fb84b41394c59b9d850a68394b187/0,905f268d1bfa4b088e884f454ca029fd/0,ec2b50de1ac445e0a118843402be5be4/0,315e0eb3f45d426596732cdd3a9978b8/0,e28147571173402eb8d394db649eda42/0,58f55cbcafea4ccd80b04e4c6f16792b/0,363a4fa3689c46ffac36358cf2fb6577/0
