ID,NMDS1,NMDS2,Neighbours average win rate,Games,Wins,Losses,Neigh1,Neigh2,Neigh3,Neigh4,Neigh5,Neigh6,Neigh7,Neigh8,Neigh9,Neigh10,Neigh11,Neigh12,Neigh13,Neigh14,Neigh15,Neigh16,Neigh17,Neigh18,Neigh19,NeighWin1,NeighWin2,NeighWin3,NeighWin4,NeighWin5,NeighWin6,NeighWin7,NeighWin8,NeighWin9,NeighWin10,NeighWin11,NeighWin12,NeighWin13,NeighWin14,NeighWin15,NeighWin16,NeighWin17,NeighWin18,NeighWin19,Neigh Loss1,Neigh Loss2,Neigh Loss3,Neigh Loss4,Neigh Loss5,Neigh Loss6,Neigh Loss7,Neigh Loss8,Neigh Loss9,Neigh Loss10,Neigh Loss11,Neigh Loss12,Neigh Loss13,Neigh Loss14,Neigh Loss15,Neigh Loss16,Neigh Loss17,Neigh Loss18,Neigh Loss19
BR326,-0.292288034,-0.224782178,0.444444444,8,5,3,BR88,BR706,BR714,BR791,BR223,BR317,BR140,BR502,BR957,BR240,BR872,BR122,BR733,BR173,BR538,BR472,BR530,BR609,BR941,1,1,2,1,5,5,3,4,1,4,1,2,1,0,1,6,3,2,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
BR327,0.10554408,-0.282118024,0.461538462,6,3,3,BR19,BR24,BR523,BR516,BR820,BR171,BR164,BR948,BR801,BR585,BR120,BR283,BR309,BR898,BR460,BR58,BR681,BR397,BR691,3,2,7,0,5,1,1,0,0,2,2,6,4,1,2,0,2,7,0,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3
BR328,-0.319296603,0.348492067,0.512605042,4,1,3,BR366,BR199,BR204,BR795,BR725,BR741,BR421,BR28,BR97,BR856,BR592,BR513,BR769,BR672,BR238,BR591,BR243,BR224,BR542,0,3,2,1,3,7,2,3,3,5,6,1,1,1,7,3,3,3,6,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3
BR329,0.272707268,-0.361629648,0.397959184,6,3,3,BR935,BR666,BR573,BR259,BR386,BR749,BR455,BR982,BR352,BR954,BR525,BR886,BR295,BR937,BR42,BR400,BR564,BR286,BR796,0,0,1,2,2,1,0,2,2,1,7,2,2,0,5,1,1,3,4,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3
BR330,-0.132666201,0.055236947,0.642335766,8,5,3,BR890,BR848,BR694,BR14,BR750,BR487,BR614,BR225,BR127,BR623,BR380,BR172,BR348,BR938,BR131,BR878,BR71,BR159,BR819,2,7,7,6,1,7,1,3,2,0,2,4,6,4,7,6,7,7,4,3,1,1,3,3,1,3,3,3,3,3,3,3,3,1,3,2,1,3
BR331,-0.207348156,-0.034184793,0.495575221,6,3,3,BR703,BR5,BR692,BR21,BR910,BR154,BR865,BR99,BR976,BR46,BR812,BR370,BR183,BR94,BR124,BR751,BR29,BR103,BR462,4,1,2,6,0,0,3,7,1,3,0,4,7,1,3,1,7,2,1,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,3,2,3,3
BR332,-0.244789887,-0.155694104,0.5546875,8,5,3,BR913,BR609,BR894,BR923,BR720,BR393,BR624,BR917,BR502,BR718,BR72,BR971,BR488,BR240,BR222,BR472,BR640,BR773,BR140,2,2,4,4,2,1,0,3,4,7,3,3,7,4,3,6,2,6,3,3,3,3,3,3,3,3,3,3,2,3,3,1,3,3,3,3,3,3
BR333,0.03618462,-0.008895264,0.4,5,2,3,BR715,BR875,BR234,BR155,BR32,BR229,BR524,BR727,BR374,BR643,BR450,BR736,BR816,BR190,BR303,BR496,BR989,BR866,BR41,5,2,5,3,0,2,1,3,2,1,2,1,1,2,3,1,2,2,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
BR334,0.12963059,-0.21428697,0.458715596,6,3,3,BR33,BR850,BR253,BR858,BR355,BR758,BR691,BR595,BR283,BR805,BR746,BR171,BR367,BR401,BR719,BR516,BR579,BR461,BR585,3,0,4,3,1,2,0,1,6,6,2,1,6,2,0,0,7,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3
BR335,-0.152712114,-0.206020148,0.485981308,6,3,3,BR599,BR747,BR470,BR863,BR744,BR11,BR709,BR653,BR435,BR344,BR443,BR667,BR353,BR945,BR753,BR340,BR647,BR415,BR325,4,1,3,7,5,7,0,0,1,1,2,3,3,7,3,0,2,0,0,3,3,3,2,3,1,3,3,3,3,3,3,3,1,3,3,3,3,3
